king,y,m,d,max,min,avg,maxmax,minmin,date
예종,1468,06,02,2.0,2.0,2.0,27.0,1.0,1468-06-02
예종,1468,01,07,2.0,2.0,2.0,14.0,1.0,1468-01-07
예종,1468,11,18,5.0,4.0,4.5,10.0,1.0,1468-11-18
예종,1468,08,31,2.0,2.0,2.0,14.0,1.0,1468-08-31
예종,1468,07,06,2.0,2.0,2.0,18.0,1.0,1468-07-06
예종,1468,06,24,3.0,3.0,3.0,11.0,1.0,1468-06-24
예종,1468,06,03,1.0,1.0,1.0,10.0,1.0,1468-06-03
예종,1468,01,27,5.0,5.0,5.0,12.0,1.0,1468-01-27
예종,1468,01,08,1.0,1.0,1.0,13.0,1.0,1468-01-08
예종,1468,10,18,4.0,2.0,3.0,13.0,1.0,1468-10-18
예종,1468,12,09,2.0,2.0,2.0,19.0,1.0,1468-12-09
예종,1468,09,30,6.0,3.0,4.5,20.0,1.0,1468-09-30
예종,1468,02,13,5.0,5.0,5.0,14.0,1.0,1468-02-13
예종,1468,12,15,3.0,1.0,2.0,15.0,1.0,1468-12-15
예종,1468,04,19,3.0,3.0,3.0,16.0,1.0,1468-04-19
예종,1468,11,12,5.0,1.0,3.0,11.0,1.0,1468-11-12
예종,1468,07,11,,,,14.0,1.0,1468-07-11
예종,1468,01,09,1.0,1.0,1.0,12.0,1.0,1468-01-09
예종,1468,05,28,6.0,6.0,6.0,10.0,1.0,1468-05-28
예종,1468,03,14,3.0,3.0,3.0,16.0,1.0,1468-03-14
예종,1468,02,05,6.0,6.0,6.0,13.0,1.0,1468-02-05
예종,1468,02,26,1.0,1.0,1.0,20.0,1.0,1468-02-26
예종,1468,08,23,5.0,5.0,5.0,14.0,1.0,1468-08-23
예종,1468,07,10,4.0,4.0,4.0,16.0,1.0,1468-07-10
예종,1468,05,29,3.0,3.0,3.0,15.0,1.0,1468-05-29
예종,1468,04,06,8.0,8.0,8.0,20.0,1.0,1468-04-06
예종,1468,11,01,2.0,1.0,1.5,11.0,1.0,1468-11-01
예종,1468,09,24,8.0,1.0,4.5,17.0,1.0,1468-09-24
예종,1468,03,29,1.0,1.0,1.0,24.0,1.0,1468-03-29
예종,1468,05,30,3.0,3.0,3.0,17.0,1.0,1468-05-30
예종,1468,01,24,1.0,1.0,1.0,15.0,1.0,1468-01-24
예종,1468,07,09,6.0,6.0,6.0,46.0,1.0,1468-07-09
예종,1468,09,14,3.0,3.0,3.0,13.0,1.0,1468-09-14
예종,1468,04,18,,,,16.0,1.0,1468-04-18
예종,1468,11,23,5.0,5.0,5.0,21.0,1.0,1468-11-23
예종,1468,10,19,5.0,4.0,4.5,13.0,1.0,1468-10-19
예종,1468,12,10,2.0,1.0,1.5,11.0,1.0,1468-12-10
예종,1468,12,30,4.0,4.0,4.0,16.0,1.0,1468-12-30
예종,1468,02,01,1.0,1.0,1.0,23.0,1.0,1468-02-01
예종,1468,06,14,4.0,4.0,4.0,19.0,1.0,1468-06-14
예종,1468,06,23,1.0,1.0,1.0,21.0,1.0,1468-06-23
예종,1468,03,23,7.0,7.0,7.0,14.0,1.0,1468-03-23
예종,1468,04,16,3.0,3.0,3.0,13.0,1.0,1468-04-16
예종,1468,12,16,3.0,1.0,2.0,11.0,1.0,1468-12-16
예종,1468,06,07,2.0,2.0,2.0,10.0,1.0,1468-06-07
예종,1468,11,21,5.0,3.0,4.0,14.0,1.0,1468-11-21
예종,1468,01,05,2.0,2.0,2.0,11.0,1.0,1468-01-05
예종,1468,08,28,6.0,6.0,6.0,14.0,1.0,1468-08-28
예종,1468,06,30,5.0,5.0,5.0,12.0,1.0,1468-06-30
예종,1468,10,23,7.0,5.0,6.0,22.0,1.0,1468-10-23
예종,1468,03,27,1.0,1.0,1.0,14.0,1.0,1468-03-27
예종,1468,02,03,2.0,2.0,2.0,14.0,1.0,1468-02-03
예종,1468,06,08,1.0,1.0,1.0,24.0,1.0,1468-06-08
예종,1468,04,07,4.0,4.0,4.0,17.0,1.0,1468-04-07
예종,1468,12,14,4.0,4.0,4.0,19.0,1.0,1468-12-14
예종,1468,02,15,5.0,5.0,5.0,14.0,1.0,1468-02-15
예종,1468,06,29,2.0,2.0,2.0,24.0,1.0,1468-06-29
예종,1468,06,26,4.0,4.0,4.0,28.0,1.0,1468-06-26
예종,1468,08,30,2.0,2.0,2.0,11.0,1.0,1468-08-30
예종,1468,04,13,2.0,2.0,2.0,14.0,1.0,1468-04-13
예종,1468,06,09,6.0,6.0,6.0,14.0,1.0,1468-06-09
예종,1468,06,27,3.0,3.0,3.0,17.0,1.0,1468-06-27
예종,1468,03,17,1.0,1.0,1.0,13.0,1.0,1468-03-17
예종,1468,04,12,4.0,4.0,4.0,13.0,1.0,1468-04-12
예종,1468,09,27,5.0,2.0,3.5,46.0,1.0,1468-09-27
예종,1468,06,10,3.0,3.0,3.0,30.0,1.0,1468-06-10
예종,1468,01,04,2.0,2.0,2.0,10.0,1.0,1468-01-04
예종,1468,02,22,4.0,4.0,4.0,17.0,1.0,1468-02-22
예종,1468,06,11,5.0,5.0,5.0,14.0,1.0,1468-06-11
예종,1468,09,16,4.0,4.0,4.0,33.0,1.0,1468-09-16
예종,1468,08,29,5.0,5.0,5.0,12.0,1.0,1468-08-29
예종,1468,10,24,4.0,3.0,3.5,21.0,1.0,1468-10-24
예종,1468,06,28,,,,40.0,1.0,1468-06-28
예종,1468,02,21,1.0,1.0,1.0,13.0,1.0,1468-02-21
예종,1468,01,26,3.0,3.0,3.0,11.0,1.0,1468-01-26
예종,1468,09,19,5.0,5.0,5.0,13.0,1.0,1468-09-19
예종,1468,10,21,4.0,1.0,2.5,10.0,1.0,1468-10-21
예종,1468,07,01,2.0,2.0,2.0,18.0,1.0,1468-07-01
예종,1468,02,20,1.0,1.0,1.0,22.0,1.0,1468-02-20
예종,1468,12,12,5.0,1.0,3.0,14.0,1.0,1468-12-12
예종,1468,01,25,4.0,4.0,4.0,17.0,1.0,1468-01-25
예종,1468,07,04,1.0,1.0,1.0,22.0,1.0,1468-07-04
예종,1468,08,26,3.0,3.0,3.0,15.0,1.0,1468-08-26
예종,1468,03,28,2.0,2.0,2.0,13.0,1.0,1468-03-28
예종,1468,06,04,5.0,5.0,5.0,15.0,1.0,1468-06-04
예종,1468,11,09,5.0,3.0,4.0,11.0,1.0,1468-11-09
예종,1468,02,02,3.0,3.0,3.0,13.0,1.0,1468-02-02
예종,1468,06,25,2.0,2.0,2.0,15.0,1.0,1468-06-25
예종,1468,09,15,2.0,2.0,2.0,14.0,1.0,1468-09-15
예종,1468,11,20,5.0,2.0,3.5,28.0,1.0,1468-11-20
예종,1468,02,23,4.0,4.0,4.0,13.0,1.0,1468-02-23
예종,1468,04,15,3.0,3.0,3.0,10.0,1.0,1468-04-15
예종,1468,07,03,2.0,2.0,2.0,15.0,1.0,1468-07-03
예종,1468,09,28,5.0,1.0,3.0,15.0,1.0,1468-09-28
예종,1468,01,06,3.0,3.0,3.0,31.0,1.0,1468-01-06
예종,1468,06,05,2.0,2.0,2.0,14.0,1.0,1468-06-05
예종,1468,10,25,3.0,1.0,2.0,19.0,1.0,1468-10-25
예종,1468,11,14,10.0,1.0,5.5,12.0,1.0,1468-11-14
예종,1468,09,04,5.0,5.0,5.0,14.0,1.0,1468-09-04
예종,1468,06,12,1.0,1.0,1.0,15.0,1.0,1468-06-12
예종,1468,03,16,4.0,4.0,4.0,53.0,1.0,1468-03-16
예종,1468,06,06,4.0,4.0,4.0,13.0,1.0,1468-06-06
예종,1468,04,14,3.0,3.0,3.0,13.0,1.0,1468-04-14
예종,1468,12,13,6.0,4.0,5.0,24.0,1.0,1468-12-13
예종,1468,07,02,1.0,1.0,1.0,14.0,1.0,1468-07-02
예종,1468,03,19,1.0,1.0,1.0,16.0,1.0,1468-03-19
예종,1468,01,03,2.0,2.0,2.0,11.0,1.0,1468-01-03
예종,1468,08,27,4.0,4.0,4.0,12.0,1.0,1468-08-27
예종,1468,10,22,5.0,5.0,5.0,13.0,1.0,1468-10-22
예종,1468,10,31,5.0,3.0,4.0,11.0,1.0,1468-10-31
예종,1468,03,24,1.0,1.0,1.0,10.0,1.0,1468-03-24
예종,1468,12,17,2.0,2.0,2.0,12.0,1.0,1468-12-17
예종,1468,01,02,3.0,3.0,3.0,17.0,1.0,1468-01-02
예종,1468,05,27,3.0,3.0,3.0,15.0,1.0,1468-05-27
예종,1468,02,17,6.0,6.0,6.0,12.0,1.0,1468-02-17
예종,1468,07,21,6.0,6.0,6.0,13.0,1.0,1468-07-21
예종,1468,04,08,5.0,5.0,5.0,35.0,1.0,1468-04-08
예종,1468,05,19,5.0,5.0,5.0,12.0,1.0,1468-05-19
예종,1468,10,02,4.0,2.0,3.0,14.0,1.0,1468-10-02
예종,1468,10,14,4.0,4.0,4.0,16.0,1.0,1468-10-14
예종,1468,11,13,5.0,1.0,3.0,27.0,1.0,1468-11-13
예종,1468,04,23,5.0,5.0,5.0,13.0,1.0,1468-04-23
예종,1468,01,12,2.0,1.0,1.5,10.0,1.0,1468-01-12
예종,1468,12,06,1.0,1.0,1.0,14.0,1.0,1468-12-06
예종,1468,08,18,3.0,3.0,3.0,13.0,1.0,1468-08-18
예종,1468,09,21,4.0,4.0,4.0,18.0,1.0,1468-09-21
예종,1468,09,02,3.0,3.0,3.0,12.0,1.0,1468-09-02
예종,1468,04,05,2.0,2.0,2.0,14.0,1.0,1468-04-05
예종,1468,09,06,3.0,3.0,3.0,35.0,1.0,1468-09-06
예종,1468,07,20,7.0,7.0,7.0,21.0,1.0,1468-07-20
예종,1468,05,20,2.0,2.0,2.0,14.0,1.0,1468-05-20
예종,1468,03,12,2.0,2.0,2.0,12.0,1.0,1468-03-12
예종,1468,01,01,1.0,1.0,1.0,18.0,1.0,1468-01-01
예종,1468,11,25,3.0,1.0,2.0,23.0,1.0,1468-11-25
예종,1468,11,03,4.0,4.0,4.0,10.0,1.0,1468-11-03
예종,1468,03,01,4.0,4.0,4.0,12.0,1.0,1468-03-01
예종,1468,03,31,3.0,3.0,3.0,14.0,1.0,1468-03-31
예종,1468,07,19,7.0,7.0,7.0,13.0,1.0,1468-07-19
예종,1468,05,21,3.0,3.0,3.0,14.0,1.0,1468-05-21
예종,1468,06,20,1.0,1.0,1.0,17.0,1.0,1468-06-20
예종,1468,09,05,2.0,2.0,2.0,11.0,1.0,1468-09-05
예종,1468,04,09,2.0,2.0,2.0,33.0,1.0,1468-04-09
예종,1468,12,24,4.0,1.0,2.5,15.0,1.0,1468-12-24
예종,1468,08,19,6.0,6.0,6.0,17.0,1.0,1468-08-19
예종,1468,06,17,3.0,3.0,3.0,13.0,1.0,1468-06-17
예종,1468,11,19,4.0,4.0,4.0,22.0,1.0,1468-11-19
예종,1468,01,22,3.0,3.0,3.0,9.0,1.0,1468-01-22
예종,1468,06,19,4.0,4.0,4.0,16.0,1.0,1468-06-19
예종,1468,12,04,2.0,2.0,2.0,27.0,1.0,1468-12-04
예종,1468,11,26,2.0,2.0,2.0,14.0,1.0,1468-11-26
예종,1468,07,25,1.0,1.0,1.0,16.0,1.0,1468-07-25
예종,1468,10,12,3.0,1.0,2.0,17.0,1.0,1468-10-12
예종,1468,04,25,3.0,3.0,3.0,12.0,1.0,1468-04-25
예종,1468,05,16,5.0,5.0,5.0,11.0,1.0,1468-05-16
예종,1468,02,11,5.0,5.0,5.0,20.0,1.0,1468-02-11
예종,1468,08,16,6.0,6.0,6.0,14.0,1.0,1468-08-16
예종,1468,09,25,11.0,6.0,8.5,19.0,1.0,1468-09-25
예종,1468,07,24,2.0,2.0,2.0,17.0,1.0,1468-07-24
예종,1468,04,01,1.0,1.0,1.0,18.0,1.0,1468-04-01
예종,1468,09,18,6.0,6.0,6.0,11.0,1.0,1468-09-18
예종,1468,10,03,3.0,1.0,2.0,24.0,1.0,1468-10-03
예종,1468,01,13,6.0,6.0,6.0,18.0,1.0,1468-01-13
예종,1468,05,17,3.0,3.0,3.0,26.0,1.0,1468-05-17
예종,1468,01,28,3.0,3.0,3.0,11.0,1.0,1468-01-28
예종,1468,03,02,3.0,3.0,3.0,15.0,1.0,1468-03-02
예종,1468,08,17,6.0,6.0,6.0,21.0,1.0,1468-08-17
예종,1468,07,22,2.0,2.0,2.0,11.0,1.0,1468-07-22
예종,1468,12,20,5.0,5.0,5.0,11.0,1.0,1468-12-20
예종,1468,04,24,4.0,4.0,4.0,12.0,1.0,1468-04-24
예종,1468,09,11,1.0,1.0,1.0,18.0,1.0,1468-09-11
예종,1468,10,28,4.0,1.0,2.5,15.0,1.0,1468-10-28
예종,1468,09,12,3.0,3.0,3.0,11.0,1.0,1468-09-12
예종,1468,12,18,3.0,2.0,2.5,13.0,1.0,1468-12-18
예종,1468,01,31,,,,13.0,1.0,1468-01-31
예종,1468,06,18,1.0,1.0,1.0,12.0,1.0,1468-06-18
예종,1468,12,05,4.0,4.0,4.0,12.0,1.0,1468-12-05
예종,1468,10,13,5.0,2.0,3.5,15.0,1.0,1468-10-13
예종,1468,07,23,2.0,2.0,2.0,21.0,1.0,1468-07-23
예종,1468,12,28,1.0,1.0,1.0,16.0,1.0,1468-12-28
예종,1468,05,18,2.0,2.0,2.0,26.0,1.0,1468-05-18
예종,1468,12,25,4.0,2.0,3.0,17.0,1.0,1468-12-25
예종,1468,10,15,7.0,3.0,5.0,25.0,1.0,1468-10-15
예종,1468,01,11,1.0,1.0,1.0,11.0,1.0,1468-01-11
예종,1468,04,21,6.0,6.0,6.0,11.0,1.0,1468-04-21
예종,1468,11,15,4.0,1.0,2.5,11.0,1.0,1468-11-15
예종,1468,07,18,3.0,3.0,3.0,23.0,1.0,1468-07-18
예종,1468,02,18,2.0,2.0,2.0,20.0,1.0,1468-02-18
예종,1468,11,24,4.0,4.0,4.0,21.0,1.0,1468-11-24
예종,1468,07,15,1.0,1.0,1.0,23.0,1.0,1468-07-15
예종,1468,02,28,2.0,2.0,2.0,12.0,1.0,1468-02-28
예종,1468,01,10,3.0,3.0,3.0,16.0,1.0,1468-01-10
예종,1468,12,08,4.0,3.0,3.5,13.0,1.0,1468-12-08
예종,1468,12,26,4.0,4.0,4.0,11.0,1.0,1468-12-26
예종,1468,05,25,5.0,5.0,5.0,12.0,1.0,1468-05-25
예종,1468,08,21,3.0,3.0,3.0,20.0,1.0,1468-08-21
예종,1468,03,18,3.0,3.0,3.0,14.0,1.0,1468-03-18
예종,1468,07,14,6.0,6.0,6.0,15.0,1.0,1468-07-14
예종,1468,11,08,4.0,3.0,3.5,13.0,1.0,1468-11-08
예종,1468,03,30,1.0,1.0,1.0,13.0,1.0,1468-03-30
예종,1468,10,17,1.0,1.0,1.0,12.0,1.0,1468-10-17
예종,1468,07,12,1.0,1.0,1.0,28.0,1.0,1468-07-12
예종,1468,04,10,3.0,3.0,3.0,22.0,1.0,1468-04-10
예종,1468,10,29,2.0,1.0,1.5,15.0,1.0,1468-10-29
예종,1468,08,22,2.0,2.0,2.0,20.0,1.0,1468-08-22
예종,1468,03,25,6.0,6.0,6.0,14.0,1.0,1468-03-25
예종,1468,02,27,3.0,3.0,3.0,15.0,1.0,1468-02-27
예종,1468,05,24,3.0,3.0,3.0,29.0,1.0,1468-05-24
예종,1468,06,22,3.0,3.0,3.0,14.0,1.0,1468-06-22
예종,1468,05,26,4.0,4.0,4.0,15.0,1.0,1468-05-26
예종,1468,07,13,2.0,2.0,2.0,24.0,1.0,1468-07-13
예종,1468,04,20,4.0,4.0,4.0,13.0,1.0,1468-04-20
예종,1468,06,15,2.0,2.0,2.0,18.0,1.0,1468-06-15
예종,1468,09,01,5.0,5.0,5.0,11.0,1.0,1468-09-01
예종,1468,11,02,5.0,3.0,4.0,11.0,1.0,1468-11-02
예종,1468,09,13,4.0,4.0,4.0,13.0,1.0,1468-09-13
예종,1468,10,27,3.0,2.0,2.5,19.0,1.0,1468-10-27
예종,1468,10,30,3.0,2.0,2.5,12.0,1.0,1468-10-30
예종,1468,03,20,1.0,1.0,1.0,14.0,1.0,1468-03-20
예종,1468,07,17,4.0,4.0,4.0,16.0,1.0,1468-07-17
예종,1468,02,12,4.0,4.0,4.0,15.0,1.0,1468-02-12
예종,1468,04,22,3.0,3.0,3.0,17.0,1.0,1468-04-22
예종,1468,02,07,4.0,4.0,4.0,19.0,1.0,1468-02-07
예종,1468,01,23,4.0,4.0,4.0,11.0,1.0,1468-01-23
예종,1468,05,22,7.0,7.0,7.0,13.0,1.0,1468-05-22
예종,1468,06,16,5.0,5.0,5.0,13.0,1.0,1468-06-16
예종,1468,10,01,6.0,5.0,5.5,17.0,1.0,1468-10-01
예종,1468,05,23,2.0,2.0,2.0,12.0,1.0,1468-05-23
예종,1468,08,20,2.0,2.0,2.0,11.0,1.0,1468-08-20
예종,1468,06,21,7.0,7.0,7.0,33.0,1.0,1468-06-21
예종,1468,02,29,,,,9.0,1.0,1468-02-29
예종,1468,12,07,5.0,1.0,3.0,22.0,1.0,1468-12-07
예종,1468,03,26,1.0,1.0,1.0,14.0,1.0,1468-03-26
예종,1468,07,16,3.0,3.0,3.0,12.0,1.0,1468-07-16
예종,1468,10,16,3.0,3.0,3.0,18.0,1.0,1468-10-16
예종,1468,12,31,13.0,3.0,8.0,15.0,1.0,1468-12-31
예종,1468,09,03,5.0,5.0,5.0,16.0,1.0,1468-09-03
예종,1468,03,13,3.0,3.0,3.0,9.0,1.0,1468-03-13
예종,1468,11,10,7.0,1.0,4.0,19.0,1.0,1468-11-10
예종,1468,01,29,3.0,3.0,3.0,13.0,1.0,1468-01-29
인조,1623,03,17,13.0,1.0,3.090909090909091,13.0,1.0,1623-03-17
인조,1623,08,31,3.0,1.0,2.2,14.0,1.0,1623-08-31
인조,1623,08,09,4.0,1.0,1.7894736842105263,15.0,1.0,1623-08-09
인조,1623,04,10,6.0,1.0,1.7826086956521738,22.0,1.0,1623-04-10
인조,1623,04,30,8.0,1.0,2.736842105263158,14.0,1.0,1623-04-30
인조,1623,05,01,9.0,1.0,2.6,16.0,1.0,1623-05-01
인조,1623,04,09,7.0,1.0,2.260869565217391,33.0,1.0,1623-04-09
인조,1623,11,06,4.0,1.0,1.7894736842105263,10.0,1.0,1623-11-06
인조,1623,11,10,5.0,1.0,2.227272727272727,19.0,1.0,1623-11-10
인조,1623,09,02,5.0,1.0,1.8181818181818181,12.0,1.0,1623-09-02
인조,1623,08,30,5.0,1.0,1.7916666666666667,11.0,1.0,1623-08-30
인조,1623,04,11,7.0,1.0,2.9047619047619047,35.0,1.0,1623-04-11
인조,1623,01,28,5.0,1.0,2.3333333333333335,11.0,1.0,1623-01-28
인조,1623,02,05,5.0,1.0,2.1578947368421053,13.0,1.0,1623-02-05
인조,1623,09,01,6.0,1.0,2.05,11.0,1.0,1623-09-01
인조,1623,11,28,5.0,1.0,1.7894736842105263,21.0,1.0,1623-11-28
인조,1623,11,19,4.0,1.0,1.7777777777777777,22.0,1.0,1623-11-19
인조,1623,09,03,7.0,1.0,2.238095238095238,16.0,1.0,1623-09-03
인조,1623,03,09,7.0,1.0,2.3636363636363638,13.0,1.0,1623-03-09
인조,1623,01,27,4.0,1.0,2.25,12.0,1.0,1623-01-27
인조,1623,11,20,5.0,1.0,1.8695652173913044,28.0,1.0,1623-11-20
인조,1623,03,19,13.0,1.0,3.0,16.0,1.0,1623-03-19
인조,1623,09,26,4.0,1.0,1.8421052631578947,15.0,1.0,1623-09-26
인조,1623,08,10,5.0,1.0,1.8125,14.0,1.0,1623-08-10
인조,1623,03,18,10.0,1.0,2.8636363636363638,14.0,1.0,1623-03-18
인조,1623,09,25,5.0,1.0,2.409090909090909,19.0,1.0,1623-09-25
인조,1623,04,08,5.0,1.0,2.260869565217391,35.0,1.0,1623-04-08
인조,1623,11,26,4.0,1.0,2.0476190476190474,14.0,1.0,1623-11-26
인조,1623,12,30,4.0,1.0,2.0,16.0,1.0,1623-12-30
인조,1623,08,19,5.0,1.0,2.142857142857143,17.0,1.0,1623-08-19
인조,1623,03,20,14.0,1.0,3.3157894736842106,14.0,1.0,1623-03-20
인조,1623,02,07,6.0,1.0,2.0526315789473686,19.0,1.0,1623-02-07
인조,1623,08,14,6.0,1.0,2.3125,16.0,1.0,1623-08-14
인조,1623,10,01,5.0,1.0,1.8888888888888888,17.0,1.0,1623-10-01
인조,1623,08,20,8.0,1.0,2.4761904761904763,11.0,1.0,1623-08-20
인조,1623,03,13,7.0,1.0,2.857142857142857,9.0,1.0,1623-03-13
인조,1623,01,29,6.0,1.0,1.619047619047619,13.0,1.0,1623-01-29
인조,1623,04,22,12.0,1.0,2.8823529411764706,17.0,1.0,1623-04-22
인조,1623,04,21,11.0,1.0,2.4545454545454546,11.0,1.0,1623-04-21
인조,1623,11,24,3.0,1.0,1.65,21.0,1.0,1623-11-24
인조,1623,04,27,10.0,1.0,2.5652173913043477,18.0,1.0,1623-04-27
인조,1623,08,21,6.0,1.0,2.25,20.0,1.0,1623-08-21
인조,1623,01,23,5.0,1.0,2.125,11.0,1.0,1623-01-23
인조,1623,04,20,6.0,1.0,2.8947368421052633,13.0,1.0,1623-04-20
인조,1623,12,23,5.0,1.0,1.875,12.0,1.0,1623-12-23
인조,1623,11,08,10.0,1.0,2.4285714285714284,13.0,1.0,1623-11-08
인조,1623,09,05,4.0,1.0,2.05,11.0,1.0,1623-09-05
인조,1623,12,27,7.0,1.0,1.9,10.0,1.0,1623-12-27
인조,1623,02,08,10.0,1.0,2.0,22.0,1.0,1623-02-08
인조,1623,04,05,5.0,1.0,2.1875,14.0,1.0,1623-04-05
인조,1623,11,25,4.0,1.0,1.7894736842105263,23.0,1.0,1623-11-25
인조,1623,04,25,6.0,1.0,2.15,12.0,1.0,1623-04-25
인조,1623,08,16,5.0,1.0,2.1052631578947367,14.0,1.0,1623-08-16
인조,1623,09,23,3.0,1.0,1.4736842105263157,19.0,1.0,1623-09-23
인조,1623,10,03,5.0,1.0,1.85,24.0,1.0,1623-10-03
인조,1623,08,15,7.0,1.0,2.1904761904761907,14.0,1.0,1623-08-15
인조,1623,03,11,10.0,1.0,2.4,12.0,1.0,1623-03-11
인조,1623,02,04,5.0,1.0,1.7222222222222223,14.0,1.0,1623-02-04
인조,1623,11,07,5.0,1.0,2.4444444444444446,15.0,1.0,1623-11-07
인조,1623,04,24,8.0,1.0,2.0,12.0,1.0,1623-04-24
인조,1623,08,17,4.0,1.0,2.0526315789473686,21.0,1.0,1623-08-17
인조,1623,01,22,4.0,1.0,1.8571428571428572,9.0,1.0,1623-01-22
인조,1623,09,06,3.0,1.0,2.0,35.0,1.0,1623-09-06
인조,1623,10,02,6.0,1.0,1.9523809523809523,14.0,1.0,1623-10-02
인조,1623,04,26,7.0,1.0,2.2916666666666665,15.0,1.0,1623-04-26
인조,1623,11,17,5.0,1.0,2.2083333333333335,13.0,1.0,1623-11-17
인조,1623,04,23,4.0,1.0,2.227272727272727,13.0,1.0,1623-04-23
인조,1623,08,18,3.0,1.0,1.9333333333333333,13.0,1.0,1623-08-18
인조,1623,01,21,5.0,1.0,2.0526315789473686,24.0,1.0,1623-01-21
인조,1623,03,12,11.0,1.0,2.8333333333333335,12.0,1.0,1623-03-12
인조,1623,10,04,4.0,1.0,1.565217391304348,13.0,1.0,1623-10-04
인조,1623,04,04,8.0,1.0,2.7222222222222223,15.0,1.0,1623-04-04
인조,1623,08,13,7.0,1.0,2.25,17.0,1.0,1623-08-13
인조,1623,08,22,5.0,1.0,1.9583333333333333,20.0,1.0,1623-08-22
인조,1623,01,25,5.0,1.0,1.9523809523809523,17.0,1.0,1623-01-25
인조,1623,09,28,4.0,1.0,1.8333333333333333,15.0,1.0,1623-09-28
인조,1623,04,15,9.0,1.0,2.9473684210526314,10.0,1.0,1623-04-15
인조,1623,04,29,8.0,1.0,2.5454545454545454,15.0,1.0,1623-04-29
인조,1623,08,27,6.0,1.0,1.9565217391304348,12.0,1.0,1623-08-27
인조,1623,01,20,8.0,1.0,2.35,16.0,1.0,1623-01-20
인조,1623,11,09,5.0,1.0,1.7,11.0,1.0,1623-11-09
인조,1623,03,16,5.0,1.0,2.1578947368421053,53.0,1.0,1623-03-16
인조,1623,09,04,3.0,1.0,1.8125,14.0,1.0,1623-09-04
인조,1623,04,14,13.0,1.0,2.9545454545454546,13.0,1.0,1623-04-14
인조,1623,08,11,6.0,1.0,2.0952380952380953,15.0,1.0,1623-08-11
인조,1623,11,21,4.0,1.0,1.9523809523809523,14.0,1.0,1623-11-21
인조,1623,08,28,5.0,1.0,2.1363636363636362,14.0,1.0,1623-08-28
인조,1623,10,05,4.0,1.0,2.0,29.0,1.0,1623-10-05
인조,1623,04,07,5.0,1.0,2.0434782608695654,17.0,1.0,1623-04-07
인조,1623,04,13,14.0,1.0,2.8181818181818183,14.0,1.0,1623-04-13
인조,1623,01,26,6.0,1.0,2.3333333333333335,11.0,1.0,1623-01-26
인조,1623,08,29,4.0,1.0,2.1904761904761907,12.0,1.0,1623-08-29
인조,1623,09,27,3.0,1.0,1.75,46.0,1.0,1623-09-27
인조,1623,08,26,6.0,1.0,2.736842105263158,15.0,1.0,1623-08-26
인조,1623,04,12,11.0,1.0,2.739130434782609,13.0,1.0,1623-04-12
인조,1623,11,11,4.0,1.0,2.0588235294117645,13.0,1.0,1623-11-11
인조,1623,02,06,7.0,1.0,2.2142857142857144,13.0,1.0,1623-02-06
인조,1623,09,30,4.0,1.0,2.1578947368421053,20.0,1.0,1623-09-30
인조,1623,04,19,8.0,1.0,2.2777777777777777,16.0,1.0,1623-04-19
인조,1623,03,14,14.0,1.0,2.45,16.0,1.0,1623-03-14
인조,1623,08,23,5.0,1.0,2.260869565217391,14.0,1.0,1623-08-23
인조,1623,04,06,12.0,1.0,2.263157894736842,20.0,1.0,1623-04-06
인조,1623,04,18,16.0,1.0,2.6956521739130435,16.0,1.0,1623-04-18
인조,1623,01,24,5.0,1.0,2.3333333333333335,15.0,1.0,1623-01-24
인조,1623,04,28,6.0,1.0,2.8947368421052633,13.0,1.0,1623-04-28
인조,1623,08,24,7.0,1.0,2.6470588235294117,16.0,1.0,1623-08-24
인조,1623,09,29,7.0,1.0,2.1363636363636362,12.0,1.0,1623-09-29
인조,1623,11,27,4.0,1.0,2.2,12.0,1.0,1623-11-27
인조,1623,04,17,8.0,1.0,2.7142857142857144,14.0,1.0,1623-04-17
인조,1623,09,07,4.0,1.0,2.1176470588235294,13.0,1.0,1623-09-07
인조,1623,03,15,13.0,1.0,2.652173913043478,13.0,1.0,1623-03-15
인조,1623,08,12,8.0,1.0,2.3846153846153846,14.0,1.0,1623-08-12
인조,1623,08,25,4.0,1.0,2.3636363636363638,15.0,1.0,1623-08-25
인조,1623,09,24,5.0,1.0,2.0,17.0,1.0,1623-09-24
인조,1623,11,18,4.0,1.0,1.7916666666666667,10.0,1.0,1623-11-18
인조,1623,11,22,6.0,1.0,2.0476190476190474,15.0,1.0,1623-11-22
인조,1623,04,16,10.0,1.0,2.6875,13.0,1.0,1623-04-16
인조,1623,03,10,6.0,1.0,2.227272727272727,12.0,1.0,1623-03-10
인조,1623,11,23,5.0,1.0,2.217391304347826,21.0,1.0,1623-11-23
인조,1623,05,25,6.0,1.0,2.4,12.0,1.0,1623-05-25
인조,1623,05,19,9.0,1.0,2.380952380952381,12.0,1.0,1623-05-19
인조,1623,07,21,5.0,1.0,1.7142857142857142,13.0,1.0,1623-07-21
인조,1623,03,01,4.0,1.0,1.9047619047619047,12.0,1.0,1623-03-01
인조,1623,01,12,6.0,1.0,2.0526315789473686,10.0,1.0,1623-01-12
인조,1623,11,14,6.0,1.0,2.2857142857142856,12.0,1.0,1623-11-14
인조,1623,07,01,4.0,1.0,2.210526315789474,18.0,1.0,1623-07-01
인조,1623,01,31,4.0,1.0,2.0,13.0,1.0,1623-01-31
